doc_id,category,source_doc,source_file,edition,kind,section,article_no,article_title,part,parts,page_start,page_end,evidence_type,status,content_hash,content
RULE_COMMON_BR_5.09_p13,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.09,아웃,13,15,74,93,OFFICIAL,CONFIRMED,dea4d7af2fbc5549,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.09 아웃 (13/15)
[예] 타자가 원 바운드로 외야석으로 들어가는 안타를 때려 2루에 갔으나 도중에 1루를 공과하였다. 플레이가 재개된 후 투수가 어필하기 위하여 1루로 던진 것이 악송구가 되었다. 이때 경기장 안에서 구르고 있는 공을 주워 1루에서 어필할 수 있으나 2루주자가 그 악송구를 틈타 3루로 뛰는 것을 보고 3루로 송구하고 나면 1루에서의 어필권은 소멸된다.
[문] 1사 1·3루, 타자가 외야에 큰 플라이 볼을 쳐서 두 주자가 함께 진루하기 시작하였으나 외야수는 이 플라이 볼을 잘 잡았다. 베이스 근처에 있던 3루주자는 베이스로 되돌아와 포구 후 본루를 밟았다. 1루주자는 2루를 돌아 3루 근처까지 갔다가 1루에 돌아가려고 역주하기 시작하였다. 외야수는 2루로 송구했고, 2루수는 1루주자가 2루에 도달하기 전에 2루를 태그하고 어필하였다. 더블 플레이인가? [답] 더블 플레이가 아니다. 그 주자가 1루로 돌아가려면 2루를 통과할 필요가 있다고 해서 2루에 태그하더라도 아웃은 아니다. 그 주자를 태그하거나 진루의 기점이 되는 1루를 태그하지 않으면 아웃이 되지 않는다.
[문] 1사 1루, 타자가 외야에 큰 플라이 볼을 치자 주자는 2루를 돌아 3루 근처까지 갔다가 플라이 볼이 잡히는 것을 보고 2루에 닿지 않고 1루로 가려고 하였다. 어떤 방법으로 어필하면 주자를 아웃시킬 수 있는가? [답] 주자를 태그하거나 2루 또는 1루를 태그하고 어필하면 된다.
[문] 2사 2루, 타자가 3루타를 쳐서 주자를 득점시켰으나 타자는 1루도 2루도 밟지 않았다. 수비 측이 2루를 태그하고 어필하여 아웃이 선고되었다면 득점이 되는가? [답] 득점은 인정된다. 그러나 수비 측이 처음부터 1루에서 어필하였더라면 득점은 인정되지 않는다. 또 2루에서 1루로 송구하여 다시 어필하면 1루에서의 어필 아웃을 앞의 제3아웃과 바꿀 수 있으므로 득점은 인정되지 않는다.
[문] 1사 1·2루, 타자가 우측에 큰 플라이 볼을 쳤을 때 안타가 되리라고 생각한 두 주자는 전력으로 뛰었고 우익수가 포구하였음에도 불구하고 2루주자는 그대로 본루를 밟았다. 그러나 1루주자는 포구된 것을 보고 1루로 되돌아가려고 했으나 1루에서 어필로 아웃되었다. 2루주자는 그 아웃보다 먼저 본루를 밟았는데 그 득점은 인정되는가? [답] 수비 측이 2루에서 어필하지 않는 한 2루주자의 득점은 인정된다. 그러나 수비 측은 어필에 의한 제3아웃이 성립된 후라도 이보다 유리한 어필 아웃을 앞의 제3아웃과 바꿀 수 있으므로 2루에서 어필하면 리터치하지 않은 2루주자는 아웃되고 득점은 인정되지 않는다.
보칙"
RULE_COMMON_BR_5.09_p14,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.09,아웃,14,15,74,93,OFFICIAL,CONFIRMED,3cd0408f08af472a,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.09 아웃 (14/15)
⒟선행주자가 베이스에 닿지 못했을 때 무사 또는 1사 때 선행주자가 어느 베이스를 밟지 못하거나 리터치하지 못하더라도 정규로 진루한 후위주자는 영향을 받지 않는다.
단, 선행주자가 어필에 의해 제3아웃이 되었을 경우 후위주자의 득점은 인정되지 않는다. 또 그 제3아웃이 포스 플레이인 경우에는 다른 모든 주자의 득점도 인정되지 않는다.
⒠공수교대 공격팀은 3명의 선수가 정규로 아웃되면 수비를 맡고, 상대팀이 공격을 한다.
보칙 : 볼 데드일 때 주자의 귀루에 관한 조치 볼 데드가 되어 각 주자가 귀루할 경우 볼 데드가 된 원인에 따라 돌아가야 할 베이스의 기준이 각각 다르기 때문에 그 기준을 모았다.
투수가 투구할 당시에 점유하고 있던 베이스로 돌아가는 경우
⒜ 파울 볼이 포구되지 않았을 경우 (5.06⒞⑸)
⒝ 타자가 반칙타격을 하였을 경우 (6.03⒜⑴)
⒞ 투구가 정규로 위치하고 있는 타자의 몸 또는 옷에 닿았을 경우 (5.06⒞
⑴, 5.09⒜⑹)
⒟ 무사 또는 1사에 주자 1루, 1·2루, 1·3루 또는 1·2·3루 때 내야수가 페어의 플라이 볼 또는 라인 드라이브를 고의로 떨어뜨렸을 경우 (5.09⒜⑿)
⒠ 타구를 수비하려고 하는 야수를 방해하였을 경우
⑴ 페어 볼이 내야수(투수 포함)에 닿기 전에 타자주자에게 닿았을 경우 (5.09⒜⑺)
⑵ 페어 볼이 내야수(투수 포함)에게 닿기 전 또는 내야수(투수 제외)를 통과하기 전에 페어지역에서 주자 또는 심판원에게 닿았을 경우 (5.06
⒞⑹, 5.05⒝⑷, 5.09⒝⑺, 6.01⒜⑿)
⑶ 타자가 치거나 번트한 페어타구가 페어지역 안에서 배트에 다시 맞았을 경우 (5.09⒜⑼, 6.01⒜⑴)
⑷ 타자 또는 주자가 타구를 처리하고 있는 야수의 수비를 방해하였을 보칙 경우 (5.09⒝⑶, 6.01⒜⑹,⑺,⑽,⑾)
⑸ 타자 또는 주자가 아직 파울로 결정되지 않은 채 파울지역을 구르고 있는 타구의 진로를 어떤 방법으로든 고의로 바꾸었을 경우 (5.09⒜
⑽, 6.01⒜⑵)
⑹ 공격 측 선수 또는 코치가 점유하고 있는 자리를 양보하지 않아 타구를 처리하려는 야수를 방해한 수비방해의 경우 (6.01⒝) 방해가 발생한 순간 점유하고 있던 베이스로 되돌려 보내는 경우"
RULE_COMMON_BR_5.09_p15,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.09,아웃,15,15,74,93,OFFICIAL,CONFIRMED,61bd91981b933952,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.09 아웃 (15/15)
⒜ 투수의 타자에 대한 투구부터 시작한 수비를 방해하였을 경우
⑴ 주심이 포수의 송구동작을 방해하였을 경우 (5.06⒞⑵)
⑵ 타자가 포수의 송구동작을 방해하였을 경우 (6.03⒜⑶)
⑶ 무사 또는 1사에서 주자가 득점하려고 할 때 타자가 본루에서의 수비 측의 플레이를 방해하였을 경우 (5.09⒝⑻, 6.01⒜⑶)
⑷ 제3스트라이크의 선고를 받고 아직 아웃되지 않은 타자주자 또는 4구를 선고받은 타자주자가 포수의 수비를 방해하였을 경우 (6.01⒜⑴)
⑸ 타자가 워낙 힘차게 배트를 휘두르다가 그 여세로 배트가 포수에게 닿았거나, 아무런 고의성 없이 백스윙하던 배트가 아직 확실하게 포구되지 않은 투구나 포수에 닿았기 때문에 포수가 공을 잡지 못하였다고 심판원이 판단하였을 경우 (6.03⒜⑷[원주])
⒝ 포수 또는 다른 야수가 타자의 타격을 방해하였을 경우 (5.05⒝⑶, 6.01
⒢)
⒞ 주자가 고의로 송구를 방해하였을 경우 (5.09⒝⑶)
⒟ 공격 측 선수 또는 코치가 필요에 따라 자기가 점유하고 있는 장소를 양보하지 않고 송구를 처리하려고 하는 야수를 방해함으로써 수비방해로 아웃을 선고당하였을 경우 (6.01⒝)
⒠ 내야수가 수비할 기회를 잃은 타구(내야수에 닿든 안 닿든 상관없음)를 주자가 고의로 걷어찼다고 심판원이 인정하였을 경우 (6.01⒜⑿)-공을 찼을 때를 기준으로 한다.
⒡ 아웃을 선고당한 타자 또는 주자가 야수의 다음 행위를 방해하였을 경우 (6.01⒜⑸)-다음 행위로 옮기려 할 때를 기준으로 한다.
⒢ 공격 측 선수들이 주자가 도달하려는 베이스 근처에 몰려들어 수비 측을 방해하거나 혼란시키거나 수비를 어렵게 만들었을 경우 (6.01⒜⑷)-수비동작을 일으켰을 때를 기준으로 한다.
⒣ [아마추어 야구] 타자주자가 본루부터 1루로 달릴 때 1루 송구를 받으려는 야수의 동작을 방해하였을 경우 (5.09⒜⑻, 6.01⒜⑽) 주자 3루 때 코치가 코치석을 떠나 어떤 동작으로든 야수의 송구를 유도하였을 경우 또는 코치가 의식적으로 송구를 방해하였을 경우 (6.01⒡, 6.01⒜⑼) 그 송구를 하였을 때 점유하고 있던 베이스로 귀루시킨다."
RULE_COMMON_BR_5.10_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,1,7,93,99,OFFICIAL,CONFIRMED,8271b02db6f32ab6,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (1/7)
⒜선수의 교체는 볼 데드일 때 언제든지 할 수 있다. 교체하여 출전한 선수는 그 팀의 타격순서(타순)에 따라 물러난 선수의 타순을 이어받는다. 한 번 경기에서 물러난 선수는 그 경기에 또 다시 출전할 수 없으나, 선수 겸 감독은 선수로서 교체되어 경기에서 물러나더라도 자기 의사에 따라 감독으로서 팀을 계속 지휘할 수 있다.
⒝감독은 선수의 교체가 있을 때 이 사실을 곧바로 주심에게 통고하고 교체선수의 이름과 타순표의 순서 및 수비위치를 명시하여야 한다.
수비팀의 선수가 2명 이상 동시에 교체 출전하였을 때는 교체선수가 수비위치에 도달하기 전에 감독은 곧바로 선수의 타순을 주심에게 통고하고, 주심은 이를 공식기록원에게 통고해야 한다. 이 통고가 없을 때에는 주심은 교체 출전한 선수들의 타순을 지정할 권한을 갖는다.
[주] 더블 스위치가 이루어지면 감독이나 코치는 먼저 주심에게 통보해야 한다. 감독이 새로운 투수를 요청하기 전에 (감독 또는 코치가 파울 라인을 가로지르기 전에 더블 스위치를 발표했는지 여부와 관계없이) 주심은 더블 스위치 유무 및 교체된 타격순서를 통보 받아야 한다. 불펜에 신호를 보내거나 불펜으로 이동하는 것은 마운드 위 투수의 공식 교체로 간주된다. 감독이 마운드에 가서 새로운 투수를 요구한 다음, 타격순서를 교환할 의도로 다중 교체 유무를 심판원에게 알리는 것은 허용되지 않는다.
[원주] 경기장에서 물러난 선수는 벤치에서 그 팀과 같이 있을 수 있으며 투수의 워밍업 상대가 될 수도 있다. 선수 겸 감독이 교체되어 물러났을 경우 벤치 또는 코치석에서 지휘를 계속할 수 있다.
심판원은 경기에서 물러나 벤치에 남게 된 선수가 상대팀의 선수, 감독 또는 심판원에게 야유하는 것을 허용해서는 안 된다.
⒞선수교체를 통고받은 주심은 즉시 그 사실을 스스로 발표하거나 발표시켜야 한다.
⒟한 이닝에서 투수는 한 번만 다른 수비위치로 갈 수 있다. 예를 들면 투수가 한 번 다른 수비위치로 가면 그 이닝에서는 투수 외에 다른 수비위치로 가는 것은 허용되지 않는다. 투수 외에 부상으로 물러난 야수를 대신하여 출전한 선수는 5구 안에서 워밍업을 위한 송구를 허용한다. (5.07⒝ 참조)
[원주] 교체 출전한 선수가 출장하면서 발생한 모든 플레이는 인정된다. 한 번 경기에서 물러난 선수가 교체 사실을 인지한 상태에서 재차 출장한 것으로 판단되는 경우 심판원은 감독에게 퇴장 명령을 내릴 수 있다.
[주] KBO에서는 당일 경기에 출장할 수 없는 선수가 출장했을 경우에도 5.10(d)[원주]의 내용을 적용한다."
RULE_COMMON_BR_5.10_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,2,7,93,99,OFFICIAL,CONFIRMED,3901eca02445e3c4,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (2/7)
⒠타순표에 올라 있는 선수는 다른 선수의 대주자가 될 수 없다.
[원주] 이 규칙은 이른바 커티시 러너(courtesy runner : 상대 측의 양해로 허용된 대주자)의 금지를 뜻하는 것이다. 경기에 출전한 선수는 다른 선수를 위하여 커티시 러너가 될 수 없고 일단 경기에서 물러난 선수도 같다. 타순표에 올라 있지 않은 선수라도 한 번 주자로 출전하였으면 교체 출전선수로 본다.
⒡4.03⒜ 및 ⒝에 따라 주심에게 건네준 타순표에 기재되어 있는 투수는 상대팀의 첫 타자 또는 그 대타자가 아웃되거나 1루에 나갈 때까지 투구할 의무가 있다. 단, 그 투수가 부상 또는 질병으로 투구가 불가능하게 되었다고 주심이 인정하였을 때는 교체할 수 있다."
RULE_COMMON_BR_5.10_p3,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,3,7,93,99,OFFICIAL,CONFIRMED,f9c8a3345bca8d3e,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (3/7)
⒢어느 투수를 대신하여 구원에 나선 투수는 그때의 타자 또는 대타자가 아웃되거나 1루에 나가거나 공수교대가 될 때까지 투구할 의무가 있다. 단, KBO(퓨처스리그에만 적용)에서는 선발투수와 구원투수는 그때의 타자 또는 대타자를 포함하여 최소 세 명의 연속된 타자에게 투구해야 하며, 세 타자가 아웃되거나 1루에 나가거나 공수교대가 될 때까지 투구할 의무가 있다. 다만, 그 투수가 부상 또는 질병 때문에 더 이상 투구가 불가능하게 되었다고 주심이 인정한 경우, 우천 등 경기 중단 후 재개로 부상 발생의 위험이 있다고 심판진이 인정하였을 때는 교체할 수 있다.
[주] KBO에서 연속된 세 명의 타자 중 하나로 인정을 받으려면 타자는 자신의 타석을 완료해야 하며, 타자가 아웃되거나 주자가 되어야만 타석이 완료된다.
만약 구원에 나선 투수가 연속 세 명의 타자를 상대하기 전에 이닝이 종료된다면, 투수는 이닝 교대 중 교체될 수 있다.
그러나 그 투수가 다음 이닝에도 다시 등판하면, 최소 세 명의 연속된 타자 요건을 충족하기 위해 필요한 만큼의 타자에게 투구를 완료해야 한다.
이 요건에는 그 전 이닝에 그 투수와 함께 타석을 마친 타자도 포함된다(즉, 1회에 0타석을 마친 경우 2회에 3타석을 완료해야 하며, 1회에 1타석을 마친 경우 2회에 2타석을 완료해야 한다. 1회에 2타석을 마친 경우 2회에 1타석을 완료해야 한다). 견제구로 주자를 아웃시킨 경우는 타자수에 포함하지 않는다. 다만, 견제구에 의한 주자 아웃으로 이닝을 마친 경우 투수를 교체할 수 있다.
여러 가지 경우의 상황에서 이 항은 다음과 같이 적용한다.
① 5.10(i)에 따른 이닝의 첫 타자에 대한 투구 완료에도 불구하고 이 항의 세 타자 요건을 충족하지 않았다면 투수를 교체할 수 없다.
② 세 타자 요건을 충족하지 못한 상황에서 감독이나 코치가 2회를 초과하여 투수 마운드에 올라갈 경우 즉시 투수를 교체해야 하는 규정에도 불구하고, 투수는 세 타자 요건을 충족할 때까지(또는 그에 앞서 이닝이 종료된 경우는 이닝 종료 시까지)는 투구해야 하며, 이후 즉시 투수를 교체해야 한다.
③ 투수가 세 타자 요건을 충족하지 못한 채 경기가 7.02(c)에 따른 일시정지를 맞았을 경우 그 투수가 속행경기에 출전하였을 때는 이 항에 따른 세 타자 요건을 충족하여야 교체할 수 있다.
④ 투수가 퇴장 조치된 경우는 이 항을 적용하지 않는다."
RULE_COMMON_BR_5.10_p4,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,4,7,93,99,OFFICIAL,CONFIRMED,2f73833d13db8050,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (4/7)
⒣규칙에 의해 교체가 허용되지 않는 투수가 출전하였을 때 심판원은 이 규칙에 합당한 준비가 이루어질 때까지 정규투수에게 다시 등판하도록 명하여야 한다. 만약 잘못으로 출전한 투수가 지적당하지 않은 가운데 타자에게 1구를 던지거나 또는 베이스에 있는 주자가 아웃되었을 경우 그 투수는 정당화되며 다음의 플레이는 모두 유효하게 된다.
[원주] 감독이 5.10⒣를 위반하여 투수를 물러나게 하려고 할 때는 심판원은 그 감독에게 불가능하다는 것을 알려야 한다. 우연히 주심이 실수하여 규칙에 허용되지 않은 투수의 출전을 발표하였을 경우도 그 투수가 투구하기 전이라면 정당한 상태로 바로잡아야 한다. 만일 잘못 출전한 투수가 이미 1구를 던졌다면 그 투수는 정규의 투수가 된다.
⒤이미 경기에 출장하고 있는 투수가 이닝의 처음에 파울 라인을 넘어서면 그 투수는 첫 번째 타자가 아웃이 되거나 1루에 나갈 때까지 투구해야 한다. 단, 그 타자의 대타가 나온 경우 또는 그 투수가 부상 혹은 부상에 의해 투구가 불가능하다고 심판진이 인정할 경우, 우천 등 경기 중단 후 재개로 부상 발생의 위험이 있다고 심판진이 인정할 경우는 제외한다.
투수가 주자로 루상에 있거나 타자로 타석에 등장하여 이닝이 종료되고 덕아웃으로 들어가지 않았을 경우에는 곧바로 준비투구를 던지기 위해 마운드로 갈 경우 마운드를 밟기 전까지는 투수교체가 가능하다.
⒥교체 발표가 없었던 선수의 취급 선수교체 사실이 발표되지 않았더라도 다음과 같은 경우 교체선수가 경기에 출전한 것으로 본다.
⑴ 투수라면 투수판 위에 섰을 때
⑵ 타자라면 타자석에 섰을 때
⑶ 야수라면 물러난 야수의 통상 수비위치까지 나간 후 경기가 재개되었을 때
⑷ 주자라면 물러난 주자가 있던 베이스에 섰을 때 교체가 발표되지 않은 선수가 하나의 플레이를 펼치거나 그 선수에 대하여 플레이가 이루어지면 모두 정규의 것으로 된다."
RULE_COMMON_BR_5.10_p5,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,5,7,93,99,OFFICIAL,CONFIRMED,193327a24be7dfa9,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (5/7)
⒦양 팀 선수 및 교체선수는 실제로 경기에 참여하거나 경기에 나갈 준비를 하고 있거나, 1루 또는 3루 베이스 코치로 나가 있을 때를 제외하고는 자기 팀 벤치에 들어가 있어야 한다. 경기 중에는 선수, 교체선수, 감독, 코치, 트레이너, 배트 보이 외에는 어떠한 사람도 벤치에 들어가는 것이 허용되지 않는다.
[벌칙] 이 조항을 위반하였을 때는 심판원은 경고한 뒤 위반자를 경기장 밖으로 내보낼 수 있다.
[원주] 현역선수등록에서 빠진 선수가 경기 전의 연습에 참가하거나 벤치에 앉는 것은 허용된다. 그러나 경기 중에는 투수의 워밍업을 돕거나 상대팀을 야유하는 등 어떤 행동도 금지된다. 현역선수등록에서 제외된 선수는 경기 중 언제 어떤 목적으로든 그라운드에 나오는 것이 금지된다.
[주1] 대기타석(on-deck circle)에는 다음 타자 또는 그 대타자 외에는 들어갈 수 없다.
[주2] KBO는 벤치 또는 덕아웃에 들어갈 수 있는 사람을 리그 규정으로 정하고, 아마추어 야구는 협회, 연맹 및 리그 규정으로 정하고 있다."
RULE_COMMON_BR_5.10_p6,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,6,7,93,99,OFFICIAL,CONFIRMED,e0cdd9c2ebc77add,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (6/7)
⒧마운드 방문 KBO는 감독이나 코치가 투수에게 가는 것에 관하여 다음과 같은 규칙을 적용한다.
⑴ 이 조항은 감독이나 코치가 한 회에 동일 투수에게 갈 수 있는 횟수를 제한하는 규칙이다.
⑵ 감독이나 코치가 한 회에 동일 투수에게 두 번째 가게 되면 그 투수는 자동적으로 경기에서 물러나야 한다.
⑶ 감독이나 코치는 동일 타자가 타석에 있을 때 또 다시 그 투수에게 갈 수 없다. 그러나
⑷ 공격 측이 그 타자의 대타자를 내었을 경우 감독이나 코치는 다시 그 투수에게 가도 좋으나 그 투수는 경기에서 물러나야만 한다. 감독이나 코치가 투수에게 갔다가 투수판을 중심으로 18피트(5.486m)의 둥근 장소를 떠나면 한 번 간 것이 된다.
[원주] 감독이나 코치가 포수 또는 내야수에게 간 다음 포수나 야수가 그대로 투수에게 가거나 투수가 수비위치에 있는 야수에게 갔을 때는 감독이나 코치가 마운드에 간 것으로 간주한다. 단, 1구가 던져진 뒤이거나 다른 플레이가 벌어진 다음에는 상관없다. 감독이나 코치가 포수 또는 내야수에게 간 다음 그 야수가 투수와 상의하기 위하여 마운드에 가서 이 규칙 적용을 모면하거나 회피하려는 어떤 시도도 모두 마운드에 간 것이 된다. 코치가 마운드에 가서 투수를 물러나게 하고 감독이 새로운 투수에게 지시를 하기 위하여 마운드에 갔을 때는 그 이닝에서 새로운 투수에게 한 번 간 것이 된다.
감독이나 코치가 심판에게 더블 스위치 또는 선수교체를 알리기 위해 투수판을 중심으로 18피트(5.486m)의 둥근 장소를 일시적으로 떠날 경우 이는 마운드 방문으로 간주되지 않는다.
감독이 이미 한 번 마운드에 갔으므로 같은 이닝, 같은 투수, 같은 타자일 때 또 다시 갈 수 없다는 심판원의 경고에도 불구하고 감독이 두 번째로 갔다면 그 감독은 퇴장되며, 투수는 그 타자가 아웃되거나 주자가 될 때까지 투구한 후 물러나야 한다.
그 투수는 한 타자에게 투구를 마친 후 물러나야 하므로 심판원은 구원투수의 워밍업을 명하도록 감독에게 통고하여야 한다. 심판원은 상황에 따른 판단으로 교체투수에게 8구 또는 그 이상의 준비투구를 허용할 수 있다.
투수가 다쳤을 때 감독이 그 투수 곁에 가고 싶으면 심판원에게 허가를 요청할 수 있다. 허가가 나면 마운드에 가는 횟수에는 계산되지 않는다.
[주1] 우리나라에서는 이 조항에 있는 ‘투수판을 둘러싼 18피트(5.486m) 둘레의 장소’를 파울 라인으로 대체하여 적용한다.
[주2] 감독이나 코치가 투수에게로 간 뒤 파울 라인을 넘어오면 그 투수는 그 타자가 아웃되거나 공수교대가 된 다음이 아니면 물러날 수 없다. 단, 그 타자가 대타자로 바뀌었을 때는 가능하다.
[주3] 감독이나 코치가 투수 곁에 간 횟수를 계산할 때 다음의 어느 경우나 한 번으로 치지 않는다."
RULE_COMMON_BR_5.10_p7,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.10,선수교체 및 마운드 방문,7,7,93,99,OFFICIAL,CONFIRMED,6c0ceb1a98f0807b,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.10 선수교체 및 마운드 방문 (7/7)
① 투수교체를 통고한 후 플레이가 재개되기 전에 새로 나온 투수 곁으로 감독이나 코치가 갔을 경우
② 감독이나 코치가 마운드에 가서 투수를 물러나게 하고 그대로 머물러 있다가 새로 나온 투수에게 지시를 하고 돌아왔을 경우 그러나 다음의 경우는 감독이나 코치가 투수 곁에 간 횟수로 계산한다.
① 감독이나 코치가 파울 라인 근처까지 가서 투수에게 지시하였을 경우 그러나 파울 라인 근처까지 갔으나 투수에게 지시함이 없이 그대로 되돌아 왔을 경우에는 제외한다.
② 투수가 파울 라인을 넘어와 감독이나 코치의 지시를 받았을 경우
③ 코치가 마운드에 가서 투수를 물러나게 한 후 파울지역까지 되돌아와서 감독과 상의하고 새로 나온 투수 곁에 갔을 경우
[주4] 감독이나 코치가 마운드에 가서 투수를 물러나게 한 후 새로 나온 구원투수에게 지시를 하기 위하여 마운드에 간 다음 그 타자의 대타자가 기용되었을 때 또 다시 투수 곁으로 갈 수는 있으나 그 투수는 그 대타자가 아웃되거나 주자가 되거나 공수교대가 될 때까지 투구한 후 물러나야 한다."
RULE_COMMON_BR_5.11_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.11,지명타자,1,2,100,102,OFFICIAL,CONFIRMED,b87d0c47d91f5d99,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.11 지명타자 (1/2)
모든 리그는 지명타자 규칙(Designated Hitter Rule)을 채택할 수 있다.
⒜외국의 경우 지명타자 제도를 채택하고 있는 리그에 소속되어 있는 팀과 이를 채택하지 않은 리그에 소속되어 있는 팀 사이에 경기를 할 때는 이 제도의 채택 여부를 다음 사항을 기준으로 정한다.
⑴ 시범경기 및 월드시리즈에서는 홈구단의 관례에 따른다.
⑵ 올스타 경기에서 양 팀과 양 리그가 동의하였을 때에만 채택한다.
⒝지명타자 규칙은 다음과 같다.
⑴ 지명타자 (A) 각 팀은 경기마다 투수를 대신하여 타격할 타자를 지명할 수 있다. 지명타자는 경기시작 전에 교환되는 타순표에 수비로 출장하지 않은 선수를 지명하며, 투수는 타격순서 밖의 칸에 기재한다.
(B) 경기 전에 심판원에게 제출하는 타순표에 지명타자를 표시하지 않았을 때는 그 경기에 지명타자를 쓸 수 없다.
⑵ 지명타자의 타순 지명타자의 타순은 타순표에 기재된 위치에 고정되며 이를 바꿀 수 없다.
⑶ 지명타자의 교체 (A) 지명타자에도 대타를 기용할 수 있다. 이때 그 대타자 또는 그와 교체된 선수가 지명타자가 된다. 그러나 경기 전에 제출된 타순표에 기재된 지명타자는 상대팀 선발투수가 교체되지 않는 한 그 투수에 대하여 적어도 한 번은 타격을 끝내야 한다.
(B) 지명타자 자리에 대주자를 기용할 수 있다. 이때 그 대주자 또는 그와 교체된 선수가 지명타자가 된다.
(C) 지명타자가 퇴장을 당하면 감독은 곧바로 지명타자의 타순에 들어갈 교체선수를 주심에게 통보하여야 한다.
(D) 앞 항에 의해 물러난 지명타자는 다시 경기에 출장할 수 없다.
⑷ 지명타자의 소멸 다음에 해당하는 교대가 있을 때는 지명타자 제도가 없어지게 된다.
(A) 지명타자가 수비에 나갔을 때 (B) 등판 중의 투수가 다른 수비위치로 나갔을 때(C) 지명타자의 대타자 또는 대주자가 그대로 투수로 되었을 때 (D) 등판 중의 투수가 지명타자의 대타자 또는 대주자가 되었을 때 등판 중인 투수는 지명타자 외에 다른 선수의 대타자 또는 대주자가 될 수 없다.
(E) 타순표에 기재된 야수가 투수로 되었을 때 (F) 야수를 교체하면서 등판 중 또는 새로 출장하는 투수를 타순표에 넣었을 때"
RULE_COMMON_BR_5.11_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,5.00 경기의 진행,5.11,지명타자,2,2,100,102,OFFICIAL,CONFIRMED,eddc5f04627bda11,"[공식야구규칙 2026] 5.00 경기의 진행 > 5.11 지명타자 (2/2)
⑸ 지명타자가 소멸되었을 경우의 타순 지명타자가 소멸되었을 때의 타순은 다음과 같은 규칙에 따른다. 기존 타선에서 2명 이상 새로운 선수의 동시 교대가 이루어져 타순의 선택이 필요할 경우 감독은 각각의 타순과 수비위치를 정해 주심에게 통고해야 한다.
(A) 지명타자가 수비에 나갔을 때는 지명타자의 타순은 변경하지 않고 이와 관련된 교체로 물러난 야수의 타순에 투수가 들어간다.
(B) 등판 중인 투수가 다른 포지션으로 수비위치를 바꿨을 때는 야수로 변신한 투수 및 새로 등판하는 구원투수는 이와 관련된 교체에 따라 물러선 타순에 들어간다.
(C) 대타자, 대주자가 그대로 투수가 되었을 때는 그 타순에 들어간다.
(D) 등판 중인 투수가 지명타자의 대타자 또는 대주자가 되었을 때는 지명타자의 타순에 들어간다.
(E) 타순표에 기재된 야수가 투수로 되었을 때는 새로 경기에 출전하는 야수 또는 야수로 변신한 앞의 투수가 지명타자의 타순에 들어간다. 단, 이와 동시에 지명타자가 수비로 나갔을 때는 새로 경기에 출전하는 야수 또는 야수로 변신한 앞의 투수는 이와 관련된 교체로 물러난 야수의 타순에 들어간다.
(F) 이 항의 (A)부터 (E)까지 해당하는 교체 이외의 경우는 등판 중 또는 새로 출전하는 투수를 어느 타순에라도 넣을 수 있다. 투수를 지명타자 이외의 타순에 넣으려고 할 때는 물러난 선수 대신 새로 경기에 출전하는 선수가 지명타자 타순에 들어간다."
